age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,school_GP,school_MS,sex_F,sex_M,address_R,address_U,famsize_GT3,famsize_LE3,Pstatus_A,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,schoolsup_no,schoolsup_yes,famsup_no,famsup_yes,paid_no,paid_yes,activities_no,activities_yes,nursery_no,nursery_yes,higher_no,higher_yes,internet_no,internet_yes,romantic_no,romantic_yes,class_math,class_por,G3
18,2,4,1,2,1,2,3,2,1,3,1,8,8,5,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True,8
16,2,3,1,2,0,2,3,1,1,1,3,2,16,16,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,17
16,2,2,1,1,0,1,2,2,1,3,5,6,10,11,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,True,12
16,1,1,1,2,0,5,4,3,2,1,2,0,13,14,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,True,15
15,4,4,1,2,0,5,4,2,3,4,5,0,10,11,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,False,True,11
20,1,0,2,1,1,5,3,1,1,1,5,5,8,10,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,10
17,2,2,2,2,0,4,3,5,1,2,4,0,11,10,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True,11
16,1,1,2,2,0,3,4,2,1,1,5,18,9,7,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False,6
16,3,3,1,2,0,4,3,2,1,2,5,4,6,10,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True,False,True,False,10
16,1,3,2,1,0,4,3,3,1,3,5,11,10,11,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,11
18,2,1,1,2,0,4,3,4,1,3,5,2,12,12,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,13
16,4,1,2,2,0,1,2,4,2,2,1,8,9,10,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,10
18,2,2,1,1,1,4,4,3,2,2,1,26,7,8,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,True,8
17,3,4,1,3,0,4,4,5,1,3,5,8,11,13,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,14
17,4,4,1,2,0,4,4,4,1,3,5,0,11,9,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,10
18,4,4,1,3,0,4,3,3,2,2,3,0,13,14,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,13
17,1,1,1,3,0,4,3,3,1,1,3,0,13,13,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True,14
16,3,3,1,3,0,5,3,3,1,1,5,2,16,18,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False,18
15,3,1,2,1,0,3,2,3,1,3,4,0,10,9,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,11
17,2,2,4,1,0,4,4,5,5,5,4,2,11,10,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True,10
17,1,1,1,2,0,4,4,4,1,3,1,0,14,15,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,15
15,2,2,1,1,0,4,3,1,1,1,2,8,14,13,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,True,12
15,3,4,4,2,0,5,3,3,1,1,5,2,12,11,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,True,11
15,4,2,1,2,0,4,3,3,1,1,5,2,11,13,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False,13
15,4,3,1,3,0,5,4,3,1,1,4,2,15,16,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False,18
15,1,1,2,1,1,4,4,3,1,2,2,4,6,7,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,8
17,4,3,1,2,2,3,4,5,2,4,1,22,6,6,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,4
15,1,2,1,2,0,4,3,2,1,1,5,2,10,11,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,11
15,4,4,1,2,0,5,4,2,3,4,5,0,9,11,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,12
16,2,3,2,2,0,3,3,3,1,1,2,0,8,10,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,10
16,0,2,1,1,0,4,3,2,2,4,5,0,13,15,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,15
16,2,2,1,2,0,5,4,4,1,1,5,0,12,11,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,11
16,4,4,1,2,0,5,3,2,1,3,2,5,10,11,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,11
15,2,1,3,3,0,5,2,2,1,1,4,0,10,12,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,13
19,1,2,1,2,1,4,2,4,2,2,3,0,9,9,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,0
15,4,2,2,1,0,5,5,5,3,4,5,4,10,9,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,9
17,2,2,3,3,0,4,2,3,1,1,1,8,13,15,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,15
15,2,4,1,3,0,4,3,2,1,1,5,2,10,11,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,10
17,1,1,1,3,0,4,3,4,1,1,5,12,12,12,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,True,12
15,1,1,3,1,0,4,3,3,1,2,4,6,11,12,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,13
16,2,1,1,1,1,4,4,4,3,5,5,6,12,13,True,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,True,False,14
15,3,1,2,4,0,4,4,2,2,3,3,12,16,16,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False,True,False,16
15,3,3,1,4,0,4,3,3,1,1,4,10,10,10,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,10
18,2,2,1,2,0,3,2,3,1,1,5,4,11,11,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,13
15,4,3,2,4,0,2,2,2,1,1,3,0,7,9,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,True,False,True,False,0
18,4,4,2,3,0,4,2,2,2,2,5,0,15,16,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,16
15,1,2,1,2,0,4,3,2,1,1,5,6,13,12,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,True,13
17,2,2,3,4,1,1,3,5,3,5,3,2,10,8,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,9
15,4,2,1,4,0,3,3,3,1,1,3,0,10,10,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,10
15,1,3,3,1,0,4,2,4,3,5,3,2,10,11,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,11
16,4,4,1,3,0,3,2,3,1,2,2,6,13,14,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,14
16,1,0,2,2,0,4,3,2,1,1,3,2,13,15,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,16
16,2,2,2,2,1,4,3,3,2,2,5,14,10,10,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False,9
19,0,1,1,2,2,3,4,2,1,1,5,0,9,10,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,11
15,4,4,1,1,0,4,3,3,1,3,5,0,12,13,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,12
17,2,2,1,1,0,5,3,2,1,2,3,18,7,6,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,True,False,6
18,3,2,1,3,0,4,3,4,1,2,2,5,14,17,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,17
16,4,4,1,2,0,4,2,4,2,4,1,2,14,13,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,13
16,1,2,1,3,1,1,3,2,1,2,4,0,10,8,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,8
15,4,3,1,2,0,4,3,2,1,1,1,0,14,15,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,15
17,1,2,2,2,0,3,2,2,1,2,3,0,12,11,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,12
18,4,3,1,3,0,5,4,5,2,3,5,0,14,13,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,14
19,1,1,3,2,2,5,3,4,1,1,4,2,8,8,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,9
18,1,1,2,3,0,4,5,5,1,2,2,0,14,14,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,14
18,4,3,1,3,0,4,3,4,1,1,5,9,9,10,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,9
20,3,2,1,1,2,5,5,3,1,1,5,0,14,15,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,False,True,15
18,2,3,1,4,0,4,5,5,1,3,2,4,15,14,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,14
17,3,3,1,1,0,4,3,5,3,5,5,0,17,18,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,17
15,1,1,2,4,0,3,1,2,1,1,1,4,13,13,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,13
16,4,4,1,2,0,4,1,3,3,5,5,6,9,9,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,10
18,3,1,1,2,0,4,3,4,1,1,1,4,15,15,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True,16
15,3,3,2,1,0,4,3,3,2,4,3,11,12,10,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,True,11
17,3,3,1,1,0,4,1,4,5,5,3,8,7,10,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,9
18,4,4,1,2,0,5,4,3,1,1,2,9,15,13,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,15
18,3,3,1,2,1,3,2,4,2,4,4,13,6,6,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False,8
16,2,2,2,2,0,3,4,4,1,4,5,2,13,13,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True,False,11
16,3,3,1,2,0,4,2,3,1,2,3,0,11,12,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,13
17,4,4,2,3,0,4,3,3,1,2,4,4,15,14,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,15
16,3,2,1,1,0,5,4,3,1,1,5,4,12,12,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,True,12
19,3,3,1,2,0,4,5,3,1,2,5,0,10,10,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,11
15,4,4,1,1,0,5,5,3,1,1,4,4,13,14,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,14
16,2,2,3,2,0,3,4,5,1,2,1,1,9,10,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,True,11
15,2,1,2,1,0,1,3,4,1,1,1,0,6,8,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,9
16,4,4,1,2,0,5,4,4,1,2,5,2,15,15,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False,16
17,1,2,2,2,0,4,4,4,4,5,5,16,10,11,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,12
16,4,2,1,2,0,4,5,1,1,3,5,0,12,13,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,14
17,1,1,1,2,0,5,3,3,1,1,3,4,5,5,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False,True,False,6
18,2,2,2,1,1,5,5,5,1,1,3,0,8,6,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,0
18,4,4,2,3,0,5,4,4,1,1,1,0,15,17,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,17
17,3,3,1,2,0,3,3,3,1,3,3,10,12,13,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,14
16,4,4,1,2,0,4,1,3,3,5,5,18,8,6,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,True,False,7
17,1,1,1,3,1,4,3,4,1,1,5,0,6,5,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,True,False,0
15,3,4,1,3,0,4,3,2,1,1,5,2,12,12,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,11
17,1,1,1,1,1,5,4,4,2,2,5,0,6,6,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True,7
16,1,1,2,1,0,3,3,3,1,2,1,8,12,11,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,True,11
16,1,1,4,1,0,5,5,5,5,5,5,0,10,10,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,16
16,2,2,2,2,0,4,4,2,1,1,3,6,12,10,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,11
19,1,1,1,1,0,3,2,3,3,3,5,5,8,9,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,9
16,4,4,1,1,0,4,5,5,5,5,4,14,7,7,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,5
18,4,4,2,3,0,4,2,2,2,2,5,0,13,13,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,13
16,2,2,2,1,0,5,4,3,2,4,4,6,7,8,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,8
17,1,1,1,2,0,5,3,3,1,1,3,0,12,11,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,12
17,2,2,1,3,0,3,4,3,1,1,3,8,13,11,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,True,False,11
15,4,4,2,1,0,1,5,1,3,5,5,0,13,14,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,14
18,4,3,1,2,0,4,3,2,1,1,3,2,8,8,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,8
16,4,4,1,1,0,4,4,4,1,2,2,4,14,14,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,True,False,14
18,3,3,1,4,0,5,3,3,1,1,1,7,16,15,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,True,False,17
17,2,1,2,3,0,3,2,3,1,2,3,0,15,15,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,16
15,4,3,1,2,0,4,4,1,1,1,1,0,12,13,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,14
17,3,1,2,4,0,3,1,2,1,1,3,6,18,18,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True,False,True,False,18
16,3,3,1,2,0,4,2,3,1,2,3,2,12,13,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,12
